24.9341,2.42926,0.11464
0.89605,1,0.05967
1.86831,2.82393,0.02307
3.25263,2.76588,0.03424
0.35294,1.52193,0.02076
0.73224,2.5,0.02832
3.08076,2.58212,0.03176
13.48929,2.6763,0.06935
0.17778,2,0.01185
0.78363,2.15564,0.0275
1.52591,2.64435,0.00586
10.77214,2.4795,0.0437
6.16256,2.6206,0.03036
0.59944,2.65426,0.01007
1.97135,2.68953,0.0308
1.13173,2.78086,0.02935
5.26449,2.0127,0.05722
8.71126,2.4851,0.05827
0.91854,2.1163,0.02662
10.35308,2.9219,0.03607
0.82241,2.40149,0.00166
0.9187,1.79248,0.04481
11.28434,1.6023,0.05026
4.04626,2.90678,0.0288
1.23188,2.7719,0.02142
0.37808,2.90195,0.00507
0.97143,1.92193,0.05551
4.46171,2.73787,0.06029
0.3251,2,0.01701
1.89876,2.45268,0.00785
0.52028,2.45083,0.0131
1.46979,2.12809,0.03793
0.34054,1.9183,0.01542
1.91545,1.58496,0.14293
3.01291,2.70846,0.02122
0.43662,2.44644,0.0123
6.52196,2.36189,0.05056
7.28951,3.15502,0.06845
7.43333,3.09243,0.04373
0.79238,2,0.03748
4.79825,2.73143,0.03157
0.84197,0.9183,0.07986
2.41224,2.54853,0.01969
1.48148,2.25163,0.06584
1.55903,3.0297,0.01624
1.32381,2.25163,0.07337
7.6843,2.96093,0.04066
4.51982,2.12979,0.01762
0.41045,3.02193,0.00613
0.77964,1.58496,0.04132
1.11111,1.89106,0.03367
0.84622,2.11808,0.0309
0.35606,2.25163,0.01618
7.96281,2.3547,0.0329
6.52808,2.60097,0.03548
0.09733,2,0.00832
0.74431,1.5,0.07076
2.80159,2.35539,0.0667
0.67238,1.58496,0.08681
3.19338,2.20391,0.02438
4.13522,2.97406,0.03901
3.26715,2.45007,0.01582
0.52312,1.79248,0.04837
9.97892,2.44854,0.03412
5.51536,2.5647,0.03765
1.83333,2.15564,0.06548
1.09804,1,0.12918
13.53188,1.89938,0.07394
9.3515,1.8258,0.05995
0.32558,2.25163,0.01514
18.52324,2.40434,0.02117
4.67122,2.82218,0.10449
25.8579,2.53711,0.10302
2.8808,2.65583,0.01823
0.65316,1.84237,0.02777
7.58872,2.52748,0.03775
0.39766,2.5,0.01395
7.07892,2.9141,0.03944
9.50948,2.25969,0.06361
1.23339,1.25163,0.04477
6.12169,2.40168,0.04858
9.15238,2.70081,0.05811
1.14262,1.75,0.02967
0.57407,1,0.06379
3.43333,1.5511,0.08583
2.39103,2.22561,0.04598
1.89365,2.44408,0.01803
2.63587,2.91481,0.01433
3.95305,2.44644,0.11135
1.27381,2,0.09099
3.33032,2.39727,0.02006
2.72222,2.92073,0.0216
14.57143,2.78279,0.05551
14.93215,2.16215,0.03117
17.47521,2.53152,0.05147
6.49187,2.68535,0.03167
7.20543,2.99021,0.04189
4.30093,2.53655,0.02987
12.4392,2.41006,0.0653
21.58089,2.08042,0.05498
0.6,1.89106,0.02
10.74623,2.52489,0.04422
3.55961,2.94644,0.05197
0.73423,2.04037,0.01984
0.5484,0.9183,0.06301
12.22963,2.70782,0.07765
1.39394,1.79248,0.06336
4.84058,2.19821,0.02338
7.75724,2.76051,0.04346
26.64935,2.35185,0.04132
11.91485,2.92942,0.05203
0.56566,2.84237,0.01143
3.05128,2.83717,0.02471
8.04274,2.36852,0.20622
3.53138,2.6142,0.02955
0.63133,2.23593,0.02489
1.08458,1.58496,0.04384
0.30769,1.58496,0.02367
7.80093,2.61215,0.05417
0.85484,2.50326,0.02758
6.46639,2.74608,0.05322
2.54924,2.14261,0.02897
1.3625,1.92193,0.05494
6.54797,2.34303,0.03886
70.70222,1.90126,0.02803
6.19085,2.99725,0.04856
12.16818,2.80521,0.05531
4.17518,3.12193,0.06095
4.17014,2.0178,0.04344
0.08279,2.44644,0.01096
10.78657,2.90546,0.05173
1.5,2.45083,0.03488
0.88674,1.92193,0.02816
1.07206,1.92193,0.03265
1.85507,2.52193,0.05377
8.41506,2.50545,0.04636
10.18961,2.6331,0.07384
1.9302,2.32727,0.01394
5.6542,2.74602,0.03846
1.67097,2.7296,0.02156
0.31311,1.37095,0.04602
0.55556,2.25163,0.02469
14.6571,2.44339,0.04675
2.1592,2.92193,0.06445
2.91667,2.44714,0.02114
0.28283,1.5,0.01714
4.57883,2.85079,0.02063
4.62293,2.93062,0.02696
4.98594,2.93282,0.06007
5.57914,2.49809,0.06234
2.12037,2.95101,0.01963
2.26949,2.19716,0.03729
1.14876,2.5737,0.0062
1.35354,2,0.08203
0.57536,2,0.08163
1.08,1.58496,0.0864
0.26923,1.58496,0.02071
0.12696,1.58496,0.04373
3.06963,2.91095,0.02729
5.50352,2.54694,0.03325
3.37654,2.089,0.02084
9.41739,2.78872,0.04095
11.96324,2.94636,0.04472
14.46414,2.23334,0.05231
9.74331,2.79934,0.07112
4.48611,2.06404,0.09346
3.61059,2.42379,0.06749
1.51795,2,0.02976
0.66633,2.65564,0.01467
2.18391,2.19969,0.0502
1.12701,2.44644,0.02599
4.96645,2.09906,0.01612
6.83015,2.86981,0.03722
0.41363,2.76596,0.00604
7.04238,2.66654,0.0484
4.61484,2.53724,0.03261
5.7085,2.83794,0.04477
3.55065,3.01932,0.01844
0.66667,1.58496,0.05333
4.12418,2.41507,0.03235
2.87973,2.92784,0.02969
0.43829,3,0.01424
5.8935,2.82538,0.04891
2.58657,2.99308,0.01828
2.98444,2.98225,0.01467
5.45721,2.95854,0.07375
0.6,2,0.04
2.78462,2.64979,0.04284
1.50877,2.15564,0.05294
1.31347,2.38627,0.0174
0.29979,1.9183,0.02704
3.2,3.03398,0.02667
20.15419,2.60079,0.04946
6.95085,3.00202,0.03727
1.55102,2.84535,0.0211
7.23848,2.44512,0.05885
19.52272,2.32048,0.05979
4.54874,2.59501,0.03284
0.80837,1,0.17532
0.7619,2.32193,0.04354
9.81888,2.91264,0.05676
15.49614,2.37805,0.06525
0.33519,2.35275,0.0068
3.99738,2.4497,0.02093
0.55862,1.58496,0.03704
3.72932,2.10353,0.02804
7.00955,2.70408,0.04465
0.33187,2.89772,0.00253
0.38396,2.85539,0.01689
9.67066,2.96489,0.11582
6.40969,2.60078,0.02824
16.62434,2.76097,0.04798
0.19299,2.04037,0.0157
6.20095,2.94938,0.04398
5.99314,2.35711,0.04933
8.28864,2.50588,0.04631
6.70458,2.98631,0.03178
13.65863,2.76627,0.04392
6.18213,2.90181,0.06373
1.40171,1.37095,0.07188
9.32747,2.95715,0.041
0.89237,1.58496,0.05787
1.02753,2.58496,0.04271
4.75,2.64879,0.02284
4.52941,2.17095,0.13322
0.62585,2.23593,0.02554
11.45024,2.50932,0.04781
4.30395,2.97629,0.02918
5.6307,2.7348,0.02701
3.10781,2.3038,0.02051
0.87365,2.6645,0.02292
1.45664,1.5,0.05612
4.96613,2.79284,0.05311
2.26944,2.48151,0.01891
1.59715,2.73892,0.01708
2.15459,2.39904,0.01561
4.48333,2.54926,0.08967
8.4332,2.72523,0.06829
0.45333,1.58496,0.03627
3.84265,2.57917,0.04773
0.73105,2.6337,0.00435
8.18039,2.43095,0.04812
0.7422,2.15564,0.03967
1.63462,2.12809,0.06287
4.7,3.18412,0.0241
9.26098,2.71402,0.02259
4.76501,2.70839,0.03651
9.47964,2.62234,0.03925
2.82456,2.30828,0.02973
1.74209,2.73935,0.02543
2.65298,2.3396,0.01556
6.91461,2.3631,0.03139
7.64454,2.81538,0.03383
10.87986,2.78136,0.05523
0.17065,2.02024,0.00635
1.08886,2.07782,0.02077
0.51222,2.87291,0.00555
7.52479,3.01722,0.03859
3.36454,2.90219,0.02863
10.06019,2.83262,0.03428
1.75935,1.9183,0.09583
11.24062,2.67385,0.02908
0.20328,1.5,0.0111
17.77417,2.40123,0.07694
10.5488,2.42241,0.05828
1.66796,2.53656,0.00627
2.73874,2.65381,0.02961
0.17641,2,0.02299
1.29123,2.50274,0.02718
3.44079,2.93172,0.04527
6.39394,2.84506,0.04844
1.00769,2.25163,0.06474
0.92044,3.125,0.029
2.54423,2.62581,0.06058
0.12438,0.9183,0.02894
2.49225,2.85539,0.05796
0.38083,2.52164,0.016
0.5231,0.9183,0.06954
2.15447,2.25163,0.1051
0.68376,1.92193,0.03506
0.24908,2.62352,0.00547
0.42424,3.09307,0.00857
1.30403,2.6206,0.01433
0.32208,2.93121,0.01022
6.23736,1.96588,0.03862
3.06329,2.61416,0.03878
0.23899,2.52164,0.00902
0.14833,2.34585,0.00584
1.92424,0.9183,0.17493
0.43522,2.25163,0.01449
1.11301,2.85222,0.01807
1.45249,1.58496,0.13303
0.69333,1.58496,0.05547
5.38931,3.0318,0.04114
11.58629,1.87156,0.04109
17.77007,2.53118,0.06848
1.51948,2.55034,0.03947
2.18444,2.86327,0.00841
5.10556,2.36957,0.08509
0.75439,1.92193,0.0397
0.79286,2.95282,0.03449
3.8876,2.45151,0.0452
3.16408,2.56404,0.03279
3.15239,2.23127,0.1011
0.6607,2.9477,0.0129
22.73953,2.00335,0.04802
14.50938,2.75268,0.0778
3.23596,3.00752,0.03636
19.67523,2.55398,0.0722
0.79789,1.58496,0.03704
5.26752,2.68275,0.03355
6.4776,2.5293,0.02951
9.15848,2.83558,0.02903
4.82571,2.47698,0.03154
5.07955,2.53582,0.02886
0.66184,1,0.06228
10.48647,2.88502,0.04481
0.25264,3.12193,0.01129
8.34931,2.43341,0.00899
15.59352,2.84178,0.08663
1.09413,1.79248,0.08437
0.78962,2.28416,0.03358
1.06667,1.58496,0.08533
1.35249,2.46967,0.03109
0.65839,2.75687,0.00505
14.12154,2.70659,0.03786
0.72121,1.75,0.02623
7.36851,2.86087,0.07406
1.50368,2.7077,0.00949
14.04774,2.62281,0.03561
0.94737,1,0.09972
0.55556,2,0.04115
0.4717,2.12809,0.00889
3.00947,2.61541,0.01555
3.29022,2.46909,0.02076
5.57576,2.1702,0.05336
1.15776,2.69478,0.01768
3.92941,2.38372,0.04623
7.45568,2.66147,0.05585
0.65358,1.37095,0.04714
0.35481,2.45083,0.00446
1.30601,3.12799,0.02141
5.48852,2.49216,0.03024
1.00522,1.92193,0.07591
0.67376,2.58496,0.01745
2.53061,2.4138,0.05165
4.85273,2.86582,0.02568
7.57453,2.26581,0.04705
4.20737,2.88598,0.03878
4.47778,2.70356,0.0597
3.10078,2.47682,0.0206
9.1521,2.72294,0.05924
3.76471,2.68925,0.07382
12.25733,2.70562,0.02834
2.37887,2.44644,0.08694
0.34615,1.58496,0.02663
4.24242,2.6645,0.08571
5.84296,2.44569,0.05194
4.76016,2.35539,0.1161
10.75796,2.89392,0.06852
0.66542,2.66123,0.00696
0.74797,2.58496,0.03649
10.29252,2.86848,0.07002
0.5147,2.12809,0.02535
0.3594,2.28104,0.01411
3.0897,2.25852,0.02247
3.9654,2.77227,0.02744
4.95087,2.85433,0.02862
0.53333,1.58496,0.05333
0.80952,2.35353,0.01779
5.8433,2.80277,0.03176
0.45719,2.94561,0.00243
4.60932,2.66123,0.09913
3.83304,2.54263,0.01357
18.9273,2.67718,0.06997
2,1.37095,0.11111
1.20333,2.60624,0.02407
9.74171,2.6642,0.034
0.54821,3.00624,0.01916
4.11995,2.27723,0.02851
0.7923,1.5,0.09328
0.44444,1,0.04938
0.62444,2.44644,0.03
8.31224,2.61698,0.03507
7.16542,2.83926,0.03574
0.62256,2.23593,0.0162
0.20062,2,0.04717
1.26923,1.6645,0.04882
8.36594,2.73485,0.04547
3.36689,2.80183,0.01667
15.59752,2.29843,0.04829
20.03897,2.23841,0.04259
8.55461,2.50151,0.02905
0.88889,2.14678,0.01646
13.67556,2.80855,0.04867
7.35148,2.69206,0.04213
1.06374,2.4183,0.025
16.50711,2.79985,0.05216
4.21053,2.59491,0.1108
4.03846,2.87251,0.05178
1.50492,2.43722,0.00317
11.40554,3.01078,0.06769
2.40299,2.60161,0.03587
1.91373,1.61401,0.04503
0.88482,1.5,0.01237
11.44259,2.40007,0.02246
0.16232,3.05748,0.00282
4.20707,2.50326,0.12749
2.51456,2.82258,0.04883
1.17025,2.04644,0.05911
0.76923,1.37095,0.03945
1.47198,2.42379,0.02605
7.05172,2.54248,0.12158
4.58042,2.2229,0.03203
9.05987,2.83111,0.04018
0.89738,2.41309,0.01489
0.23324,2.03816,0.00802
1.26698,2,0.03841
6.94404,2.46596,0.10137
2.66111,2.72548,0.0887
0.32018,1.58496,0.00907
0.6727,2.23593,0.01183
4.51701,2.52164,0.18437
0.08357,1.5,0.00911
4.07201,2.8779,0.02838
0.62016,2.25163,0.02884
0.72,2.43552,0.01152
0.1039,1.9183,0.01096
6.67258,2.06996,0.04732
10.48974,2.4104,0.05379
7.28064,2.44645,0.02423
5.41379,2.55938,0.06223
1.0098,2.32193,0.0297
20.90185,2.67039,0.02554
2.25238,2.88617,0.01609
5.34564,2.10095,0.03037
1.73737,3.0902,0.02106
6.69462,2.98049,0.02879
4.02899,2.16096,0.05839
4.10901,2.3342,0.02584
1.20928,2,0.03646
0.35277,2.66123,0.01062
1.19264,2.82272,0.01549
3.21399,2.09899,0.03968
0.41011,2.61058,0.01121
0.36364,1.58496,0.03306
3.00092,2.13118,0.02992
3.11977,2.66867,0.02701
0.92,1.95021,0.0368
3.81123,2.49216,0.02106
0.32475,2.90244,0.00578
1.99063,1.58496,0.17989
0.48029,2.81507,0.01033
9.37778,2.34029,0.05954
0.62446,1.58496,0.08264
3.3198,2.44284,0.0337
7.53563,2.7865,0.03465
3.46185,2.64208,0.04171
0.97599,2.79164,0.00866
6.16593,2.4478,0.05433
3.50136,2.55218,0.05693
1.17418,2.81888,0.00645
0.78273,2.77424,0.00887
8.62877,2.65806,0.04459
0.89583,2,0.05599
1.35623,2.43707,0.02071
1.9233,2.65564,0.03404
8.05383,2.80556,0.01564
3.03509,2.73216,0.07987
3.04031,2.56128,0.02828
0.49554,2.93719,0.0053
3.18498,2.3188,0.035
0.80983,2.7499,0.01053
6.9729,2.5355,0.03779
0.40475,2.72548,0.02222
2.37821,2.60314,0.02287
0.71591,2.56545,0.01627
0.85897,2.52164,0.03304
1.07971,2.82193,0.01565
0.46009,2.72193,0.01296
0.58116,2.15564,0.01377
8.35202,2.3692,0.02464
4.40921,2.602,0.03585
2.94118,2.52206,0.0692
7.29659,2.0976,0.0383
0.19111,2.7899,0.00929
1.768,2.82189,0.02829
0.82051,2.66586,0.00902
8.72082,2.69816,0.04886
6.75057,2.67588,0.04592
2.43098,2.75343,0.04911
3.03641,2.4165,0.05103
10.98238,2.60333,0.04644
